id,_3_4_methylenedioxyethylamphetamine,_3_4_methylene_dioxy_methylamphetamine,couleur,diametre,epaisseur,forme,hauteur,largeur,masse
5056,29,0,Orange,0,3.1,Polygonale,11.6,13.14,376.7
5072,97.6,0,Beige,0,0,,0,0,0
5075,0,0,Rose,0,0,,0,0,0
5077,81.6,0,Beige,0,0,,0,0,0
5078,100,0,Beige,0,0,,0,0,0
5079,98.9,0,Marron,0,0,,0,0,0
5080,100,0,Blanc Cassé,0,0,,0,0,0
5081,35.1,0,Bleue,0,0,,0,0,0
5082,96,0,Blanc Cassé,0,0,,0,0,0
5083,26.2,0,Rose,0,0,,0,0,0
5084,94,0,Beige,0,0,,0,0,0
5085,92.7,0,Blanc Cassé,0,0,,0,0,0
5086,99.9,0,Blanche,0,0,,0,0,0
5087,0,0,Blanche,0,0,,0,0,0
5088,0,0,Blanche,0,0,,0,0,0
5089,38,0,Orange,0,4.52,Rectangulaire_Carré,6.72,15.53,431
5091,40.3,0,Rouge,0,4.44,Rectangulaire_Carré,6.74,15.51,443
5174,0,0,Blanche,0,0,,0,0,0
5175,0,0,Blanche,0,0,,0,0,0
5176,0,0,Blanche,0,0,,0,0,0
5197,0,0,Rose,0,0,,0,0,0
5199,92.9,0,Beige,0,0,,0,0,0
5220,68,0,Orange,0,5.98,Triangulaire,10.6,10.8,456
5221,38,0,Jaune,0,3.42,Autre,13.16,11.08,441
5222,38,0,Jaune,0,3.42,Autre,13.16,11.08,441
5223,38,0,Jaune,0,3.42,Autre,13.16,11.08,441
5224,64,0,Orange,0,5.96,Triangulaire,10.59,10.78,455
5225,56,0,Vert,0,5.29,Triangulaire,11.28,10.08,383
5339,0,0,Blanche,0,0,,0,0,0
5340,0,0,Blanche,0,0,,0,0,0
5341,0,0,Blanche,0,0,,0,0,0
5379,0,0,Rose,0,5.3,Autre,12.1,10.6,600
5380,0,0,Rose,0,6,Autre,12.1,10.6,700
5381,0,0,Jaune,0,5.2,Autre,12.1,10.6,600
5388,33,0,Bleue,0,5.14,Polygonale,14.32,10.17,485
5389,33,0,Bleue,0,5.14,Polygonale,14.32,10.17,485
5390,33,0,Bleue,0,5.14,Polygonale,14.32,10.17,485
5401,96.7,0,Beige,0,0,,0,0,0
5402,96.7,0,Beige,0,0,,0,0,0
5403,36.4,0,Bleue,0,4.96,Autre,7.5,8.14,242
5404,36.4,0,Bleue,0,4.96,Autre,7.5,8.14,242
5447,31.4,0,Bleue,0,3.97,Autre,10.93,10.93,398
5448,31.4,0,Bleue,0,3.97,Autre,10.93,10.93,398
5449,31.4,0,Bleue,0,3.97,Autre,10.93,10.93,398
5450,31.4,0,Bleue,0,3.97,Autre,10.93,10.93,398
5451,31.4,0,Bleue,0,3.97,Autre,10.93,10.93,398
5460,97.1,0,Beige,0,0,,0,0,0
5569,11.9,0,Bleue,0,4.63,Autre,9.64,9.04,300
5570,11.9,0,Bleue,0,4.63,Autre,9.64,9.04,300
5571,11.9,0,Bleue,0,4.63,Autre,9.64,9.04,300
5572,11.9,0,Bleue,0,4.63,Autre,9.64,9.04,300
5573,11.9,0,Bleue,0,4.63,Autre,9.64,9.04,300
5603,21.7,0,Rose,10.26,5.11,Circulaire,0,0,412
5642,0,0,Blanche,0,0,,0,0,0
5643,0,0,Blanche,0,0,,0,0,0
5644,0,0,Blanche,0,0,,0,0,0
5645,0,0,Blanche,0,0,,0,0,0
5646,0,0,Blanche,0,0,,0,0,0
5771,7.8,0,Rose,0,3.61,Autre,9.69,9.74,354
5781,37,0,Bleue,0,4.61,Autre,15.17,9.77,509.1
5782,41,0,Bleue,0,4.61,Autre,15.17,9.77,537.6
5783,44,0,Orange,0,3.85,Polygonale,10.1,14.04,411.6
5784,41,0,Orange,0,3.85,Polygonale,10.1,14.04,408.6
5785,40,0,Orange,0,3.85,Polygonale,10.1,14.04,381.3
5813,19,0,Grise,0,4,Rectangulaire_Carré,9,12,453
5861,0,0,Rose,0,5.39,Autre,11.21,11.84,646
5862,0,0,Rose,0,5.39,Autre,11.21,11.84,646
5916,0,0,Blanc Cassé,0,0,,0,0,0
6112,0,0,Translucide,0,0,,0,0,0
6184,53.9,0,Rose,0,4.94,Autre,9.82,10.67,352
6185,36.3,0,Rose,0,5.36,Autre,0,9.45,245
6213,0,0,Blanche,10.16,4.6,Circulaire,0,0,361
6214,0,0,Blanche,10.16,4.6,Circulaire,0,0,361
6248,70,0,Bleue,0,3.5,Rectangulaire_Carré,6.14,13.17,311.7
6249,64,0,Bleue,0,3.28,Rectangulaire_Carré,6.14,13.17,295.2
6354,35.1,0,Grise,0,5.21,Autre,14.23,10.21,501
6395,26.9,0,Jaune,0,5.9,Autre,8.1,12.1,463
6396,33.7,0,Jaune,0,5.6,Autre,8.1,12.1,453
6397,33.7,0,Jaune,0,5.6,Autre,8.1,12.1,453
6398,30.3,0,Vert,0,4.2,Polygonale,8.2,12.2,288
6399,30.3,0,Vert,0,4.2,Polygonale,8.2,12.2,288
6400,29.1,0,Jaune,0,5.6,Autre,8.1,12.1,447
6409,50.9,0,Grise,0,6,Autre,12.2,9.1,469
6410,45.2,0,Bleue,0,5.8,Autre,8.1,12,454
6411,31.2,0,Jaune,0,5.8,Autre,8.1,12.1,472
6412,31.8,0,Jaune,0,5.2,Autre,12.2,7.8,382
6509,0,0,Blanche,0,0,,0,0,0
6535,8,0,Multicolore,0,4.44,Autre,8.82,12.13,492
6536,8,0,Multicolore,0,4.44,Autre,8.82,12.13,492
6537,8,0,Multicolore,0,4.44,Autre,8.82,12.13,492
6538,8,0,Multicolore,0,4.44,Autre,8.82,12.13,492
6539,8,0,Multicolore,0,4.44,Autre,8.82,12.13,492
6581,100,0,Translucide,0,0,,0,0,0
6582,100,0,Translucide,0,0,,0,0,0
6583,100,0,Translucide,0,0,,0,0,0
6584,100,0,Translucide,0,0,,0,0,0
6755,0,0,Blanc Cassé,0,0,,0,0,0
6756,0,0,Blanche,0,0,,0,0,0
6833,0,0,Blanche,0,0,,0,0,0
6834,0,0,Blanche,0,0,,0,0,0
6835,0,0,Blanche,0,0,,0,0,0
6836,0,0,Blanche,0,0,,0,0,0
6837,0,0,Blanche,0,0,,0,0,0
6838,0,0,Blanche,0,0,,0,0,0
6850,0,0,Rose,0,5.56,Autre,11.23,11.35,660
6992,0,0,Blanche,0,0,,0,0,0
6993,0,0,Blanche,0,0,,0,0,0
7088,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7089,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7090,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7091,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7092,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7093,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7094,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7095,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7096,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7097,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7098,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7099,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7100,50,0,Rose,0,4.43,Autre,8.1,20.26,657
7104,0,0,Orange,0,4.84,Triangulaire,9.67,12.68,404
7105,0,0,Orange,0,4.84,Triangulaire,9.67,12.68,404
7106,0,0,Orange,0,4.84,Triangulaire,9.67,12.68,404
7107,0,0,Orange,0,4.84,Triangulaire,9.67,12.68,404
7108,0,0,Orange,0,4.84,Triangulaire,9.67,12.68,404
7109,0,0,Orange,0,4.84,Triangulaire,9.67,12.68,404
7110,0,0,Orange,0,4.84,Triangulaire,9.67,12.68,404
7111,0,0,Blanc Cassé,0,0,,0,0,0
7118,0,0,Orange,0,4.83,Triangulaire,9.66,12.64,419
7119,33,0,Bleue,0,5.3,Triangulaire,9.6,12.58,474
7168,0,0,Translucide,0,0,,0,0,0
7169,0,0,Translucide,0,0,,0,0,0
7176,35,0,Rose,0,4.85,Polygonale,10.09,14.11,502.1
7177,35,0,Rose,0,4.85,Polygonale,10.09,14.11,489
7254,0,0,Bleue,0,4.76,Autre,11.99,9.1,443.3
7255,0,0,Bleue,0,4.76,Autre,11.99,9.1,441
7256,0,0,Bleue,0,4.76,Autre,11.99,9.1,441
7257,0,0,Bleue,0,4.76,Autre,11.99,9.1,441
7258,0,0,Bleue,0,4.76,Autre,11.99,9.1,503.7
7259,0,0,Bleue,0,5.61,Autre,12.08,9.32,542.3
7260,0,0,Bleue,0,5.61,Autre,12.08,9.32,542.3
7261,0,0,Bleue,0,5.61,Autre,12.08,9.32,542.3
7262,0,0,Bleue,0,5.61,Autre,12.08,9.32,542.3
7265,22.6,0,Grise,0,11.66,Polygonale,13.66,4.8,531
7270,42,0,Rose,0,4.85,Autre,10.72,11.21,409.3
7271,42,0,Rose,0,4.85,Autre,10.72,11.21,409.3
7272,42,0,Rose,0,4.85,Autre,10.72,11.21,409.3
7273,42,0,Rose,0,4.85,Autre,10.72,11.21,409.3
7274,42,0,Rose,0,4.85,Autre,10.72,11.21,409.3
7308,0,0,Beige,0,0,,0,0,0
7381,36.5,0,Grise,0,5.79,Autre,12.15,8.16,447
7382,36.5,0,Grise,0,5.79,Autre,12.15,8.16,447
7383,36.5,0,Grise,0,5.79,Autre,12.15,8.16,447
7384,29,0,Blanche,0,4.42,Autre,8.9,8.49,391
7398,35,0,Bleue,0,4.68,Polygonale,10.1,14.22,425
7399,35,0,Bleue,0,4.68,Polygonale,10.1,14.22,425
7400,35,0,Bleue,0,4.68,Polygonale,10.1,14.22,425
7633,36.5,0,Grise,0,5.79,Autre,12.15,8.16,447
7787,95.2,0,Blanc Cassé,0,0,,0,0,0
7788,95.1,0,Blanc Cassé,0,0,,0,0,0
7789,93.1,0,Orange,0,0,,0,0,0
7790,96.4,0,Blanc Cassé,0,0,,0,0,0
7791,94.5,0,Blanc Cassé,0,0,,0,0,0
7792,94.9,0,Blanc Cassé,0,0,,0,0,0
7793,95,0,Blanc Cassé,0,0,,0,0,0
7794,96.8,0,Blanc Cassé,0,0,,0,0,0
7795,47.5,0,Grise,0,5.74,Autre,12.22,8.21,454
7796,47.5,0,Grise,0,5.74,Autre,12.22,8.21,454
7797,47.5,0,Grise,0,5.74,Autre,12.22,8.21,454
7798,47.5,0,Grise,0,5.74,Autre,12.22,8.21,454
7799,47.5,0,Grise,0,5.74,Autre,12.22,8.21,454
7804,42.3,0,Bleue,0,11.12,Autre,11.07,5.34,446
7805,42.3,0,Bleue,0,11.12,Autre,11.07,5.34,446
7806,42.3,0,Bleue,0,11.12,Autre,11.07,5.34,446
7807,42.3,0,Bleue,0,11.12,Autre,11.07,5.34,446
7808,42.3,0,Bleue,0,11.12,Autre,11.07,5.34,446
7829,93,0,Translucide,0,0,,0,0,0
7830,93,0,Translucide,0,0,,0,0,0
7831,93,0,Translucide,0,0,,0,0,0
7832,93,0,Translucide,0,0,,0,0,0
7833,93,0,Translucide,0,0,,0,0,0
7834,91,0,Translucide,0,0,,0,0,0
7835,91,0,Translucide,0,0,,0,0,0
7926,95.3,0,Blanche,0,0,,0,0,0
7937,82.1,0,Translucide,0,0,,0,0,0
7938,93.1,0,Translucide,0,0,,0,0,0
7939,84.2,0,Translucide,0,0,,0,0,0
7940,94.6,0,Translucide,0,0,,0,0,0
7941,93.6,0,Translucide,0,0,,0,0,0
7942,90.3,0,Translucide,0,0,,0,0,0
7943,93.4,0,Translucide,0,0,,0,0,0
7944,75.4,0,Translucide,0,0,,0,0,0
7945,94.9,0,Translucide,0,0,,0,0,0
7946,95.4,0,Translucide,0,0,,0,0,0
7947,73.1,0,Translucide,0,0,,0,0,0
7948,36,0,Rose,0,5.29,Autre,13.3,9.22,473
7949,36,0,Rose,0,5.29,Autre,13.3,9.22,473
7950,36,0,Rose,0,5.29,Autre,13.3,9.22,473
7951,36,0,Rose,0,5.29,Autre,13.3,9.22,473
7952,36,0,Rose,0,5.29,Autre,13.3,9.22,473
7954,43.4,0,Rose,0,5.68,Autre,10.51,12.01,525
7955,43.4,0,Rose,0,5.68,Autre,10.51,12.01,525
7956,43.4,0,Rose,0,5.68,Autre,10.51,12.01,525
7957,43.4,0,Rose,0,5.68,Autre,10.51,12.01,525
7958,43.4,0,Rose,0,5.68,Autre,10.51,12.01,525
7964,37.7,0,Violet,0,6.06,Triangulaire,10.43,9,393
7965,37.7,0,Violet,0,6.06,Triangulaire,10.43,9,393
7966,37.7,0,Violet,0,6.06,Triangulaire,10.43,9,393
7967,37.7,0,Violet,0,6.06,Triangulaire,10.43,9,393
7968,37.7,0,Violet,0,6.06,Triangulaire,10.43,9,393
7970,30,0,Rose,0,5.52,Autre,14.21,10.15,550
7971,30,0,Rose,0,5.52,Autre,14.21,10.15,550
7972,30,0,Rose,0,5.52,Autre,14.21,10.15,550
7973,64,0,Bleue,0,3.39,Rectangulaire_Carré,6.16,13.21,261
7974,64,0,Bleue,0,3.39,Rectangulaire_Carré,6.16,13.21,261
7985,40.5,0,Rose,0,5.64,Autre,12.22,10.69,551
7986,40.5,0,Rose,0,5.64,Autre,12.22,10.69,551
7987,40.8,0,Violet,0,5.49,Autre,12.18,10.65,569
7988,40.8,0,Violet,0,5.49,Autre,12.18,10.65,569
7989,70.8,0,Grise,0,5.26,Autre,12.14,10.16,513
7990,33.7,0,Grise,0,5.5,Autre,12.22,10.71,537
7991,43.7,0,Beige,0,5.28,Autre,12.21,10.7,499
7992,43.7,0,Beige,0,5.28,Autre,12.21,10.7,499
8026,26,0,Violet,0,5.38,Autre,12.2,10.68,577
8027,26,0,Violet,0,5.38,Autre,12.2,10.68,577
8028,26,0,Violet,0,5.38,Autre,12.2,10.68,577
8029,26,0,Violet,0,5.38,Autre,12.2,10.68,577
8030,26,0,Violet,0,5.38,Autre,12.2,10.68,577
8155,0,0,Translucide,0,0,,0,0,0
8156,0,0,Translucide,0,0,,0,0,0
8157,0,0,Translucide,0,0,,0,0,0
8158,0,0,Translucide,0,0,,0,0,0
8159,0,0,Translucide,0,0,,0,0,0
8160,0,0,Translucide,0,0,,0,0,0
8164,22,0,Vert,0,5.74,Autre,11.31,11.57,592
8167,0,0,Blanc Cassé,0,0,,0,0,0
8168,0,0,Blanc Cassé,0,0,,0,0,0
8169,94.4,0,Blanc Cassé,0,0,,0,0,0
8230,0,0,Violet,0,4.5,Rectangulaire_Carré,12.2,6.2,389.6
8359,94,0,Translucide,0,0,,0,0,0
8370,0,0,Marron,0,0,,0,0,0
8371,0,0,Marron,0,0,,0,0,0
8437,39.3,0,Grise,0,5.48,Autre,14.39,10.31,508
8493,95,0,Beige,0,0,,0,0,0
8494,95,0,Beige,0,0,,0,0,0
8496,0,0,Beige,0,5.5,Autre,12.1,7.9,470
8497,0,0,Violet,0,5.6,Autre,9.4,9.7,373
8498,0,0,Violet,0,5.6,Autre,9.4,9.7,373
8499,0,0,Orange,0,5.3,Triangulaire,10.7,11.9,400
8557,96,0,Translucide,0,0,,0,0,0
8604,0,0,Blanche,0,0,,0,0,0
8740,22.6,0,Rose,0,5.75,Autre,14.21,10.2,562
8743,24.1,0,Rose,0,5.5,Autre,14.2,10.18,570
8763,37.4,0,Vert,0,4.81,Polygonale,7.56,12.09,400
8786,18,0,Autre,0,4.18,Rectangulaire_Carré,9.17,9.19,440
8787,17,0,Autre,0,4.18,Rectangulaire_Carré,9.17,9.19,443
8788,17,0,Autre,0,4.18,Rectangulaire_Carré,9.17,9.19,443
8789,17,0,Autre,0,4.18,Rectangulaire_Carré,9.17,9.19,417
8791,93,0,Translucide,0,0,,0,0,0
8822,0,0,Translucide,0,0,,0,0,0
8823,0,0,Translucide,0,0,,0,0,0
8824,0,0,Blanche,0,0,,0,0,0
8890,0,0,Bleue,0,4.84,Autre,11.98,9.11,449
8891,0,0,Bleue,0,4.84,Autre,11.98,9.11,449
8892,0,0,Bleue,0,4.84,Autre,11.98,9.11,505
8893,0,0,Bleue,0,4.84,Autre,11.98,9.11,476
